"x","y","z","volume","id","AT1G19850","AT1G24260","AT1G30490","AT1G62360","AT1G69120","AT1G76420","AT1G80100","AT2G17950","AT2G27250","AT2G33860","AT2G34710","AT2G37630","AT2G45190","AT3G15170","AT3G54340","AT4G18960","AT4G21750","AT4G36920","AT4G37750","AT5G20240","AT5G53950","AT5G60690","AT5G61850"
"669",48.0867,35.7532,27.6266,116.318,"669",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"670",59.3024,44.9076,34.5179,115.636,"670",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"671",76.8904,60.2625,33.5,174.555,"671",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"672",76.2049,52.3506,27.8813,249.362,"672",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"673",36.9386,20.7681,34.3588,250.354,"673",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"674",40.5178,68.0091,34.67,138.287,"674",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"675",65.8348,17.0944,34.5179,265.269,"675",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"676",73.821,66.7796,33.9381,151.5,"676",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"677",102.281,32.4635,33.1604,84.588,"677",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"678",53.6949,78.1014,34.7317,103.784,"678",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"679",71.4377,29.4693,33.0983,120.351,"679",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"680",73.602,33.1551,27.7765,342.58,"680",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"681",78.1283,49.8209,33.422,170.545,"681",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"682",83.4783,52.4,33.5365,65.592,"682",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"683",101.239,41.8948,34.1105,214.501,"683",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"684",27.6644,42.0855,32.5735,75.105,"684",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"685",33.708,50.0698,34.2673,184.747,"685",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"686",60.781,65.1698,33.9292,220.713,"686",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"687",76.9332,45.5154,34.3408,116.752,"687",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"688",72.9562,74.1259,34.7583,107.239,"688",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"689",24.4231,62.6621,33.454,56.441,"689",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"690",41.6958,59.6073,34.5918,123.836,"690",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"693",85.7851,23.5196,35.9997,323.332,"693",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"694",52.3106,36.7386,36.4191,457.756,"694",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"695",58.0628,49.8578,33.1519,51.0621,"695",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"696",66.7155,66.6948,34.0903,148.75,"696",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"697",85.5872,41.4065,34.684,62.8572,"697",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"698",43.9297,53.3051,35.5622,165.449,"698",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"699",47.4109,56.4828,35.0458,183.464,"699",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"700",50.5949,29.2265,34.8166,89.6613,"700",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"701",57.4627,18.0878,36.1927,223.931,"701",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"702",86.754,35.8482,33.5732,67.0706,"702",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"703",21.2145,60.5403,34.6413,135.107,"703",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"704",45.9645,21.9636,34.7848,125.767,"704",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"705",55.2566,73.027,35.4542,128.936,"705",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"706",55.1807,66.0388,35.2851,244.715,"706",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"707",79.7569,66.7229,34.3487,78.9676,"707",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"708",34.0823,61.2383,33.7777,65.5128,"708",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"709",39.8565,27.4244,35.0302,486.638,"709",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"710",65.3774,77.4667,33.4359,36.1286,"710",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"711",44.7224,75.6863,36.8897,102.071,"711",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"712",97.8017,27.1663,33.8337,172.371,"712",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"713",66.3502,53.3431,35.8131,162.266,"713",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"714",76.9778,32.6007,34.0114,78.1868,"714",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"715",83.2619,56.5812,34.3171,73.1964,"715",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"716",27.1211,53.8715,35.5197,216.828,"716",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"717",37.1999,57.198,35.2347,93.505,"717",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"718",43.5385,62.6639,35.7353,152.017,"718",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"719",70.2394,22.5939,30.4959,166.105,"719",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"720",78.176,54.8615,34.8178,128.596,"720",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"721",26.0265,58.5667,35.3491,60.4809,"721",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"722",56.7889,28.4906,34.4233,108.288,"722",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"723",28.1082,60.513,34.6596,36.7359,"723",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"724",43.1566,48.0395,35.1571,96.104,"724",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"725",31.8677,58.5091,29.5351,132.127,"725",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"726",39.0241,46.5545,35.585,131.146,"726",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"727",95.1564,40.3046,35.2002,111.848,"727",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"728",11.4255,36.579,36.1816,210.219,"728",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"730",76.6277,71.1359,35.495,85.6366,"730",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"731",40.2079,52.973,35.7833,96.0172,"731",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"733",67.9188,22.0313,36.8982,191.246,"733",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"734",80.5691,45.4755,32.6807,125.594,"734",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"735",86.541,16.9542,35.2266,136.257,"735",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"736",90.1289,40.4737,35.3642,90.6345,"736",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"738",72.9982,38.5726,38.1224,251.614,"738",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"739",78.2106,70.112,32.0444,60.9976,"739",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"740",65.0067,71.8795,35.4253,114.904,"740",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"741",79.6331,40.5435,36.5599,250.795,"741",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"742",82.0272,61.2678,36.0274,110.69,"742",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"743",14.9744,29.7072,36.7417,359.49,"743",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"744",31.502,64.2883,36.0076,84.5201,"744",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"745",34.6925,53.4334,36.3174,76.7798,"745",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"746",51.95,15.8527,35.5909,90.495,"746",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"747",58.7541,78.1049,36.2999,110.947,"747",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"748",101.896,36.4626,36.3303,140.486,"748",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"749",63.8491,62.8076,38.2962,233.285,"749",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"752",81.6592,29.895,33.5714,336.99,"752",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"753",91.4462,35.4646,36.0188,107.009,"753",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"754",20.8606,57.5287,36.6068,173.555,"754",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"755",33.5798,44.3108,37.1154,240.792,"755",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"756",52.3672,22.469,36.3168,83.3168,"756",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"757",69.142,26.946,34.7852,97.5713,"757",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"758",84.0698,51.2365,36.493,63.9134,"758",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"759",84.9747,44.8709,37.2264,139.381,"759",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"760",25.7226,48.0584,35.666,183.163,"760",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"761",12.0702,51.964,37.3425,195.848,"761",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"762",37.0421,63.2667,37.0453,114.817,"762",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"763",51.2275,71.0723,38.4237,152.096,"763",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"764",55.7584,22.9837,38.1089,137.476,"764",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"765",60.9413,48.0841,38.6753,406.301,"765",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"766",69.6684,70.1914,37.0235,123.466,"766",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"767",80.5675,24.8196,38.3316,135.48,"767",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"768",58.4117,58.86,38.0012,242.995,"768",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"769",57.9656,13.8692,36.0478,57.0219,"769",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"770",66.754,76.2734,37.3939,78.3037,"770",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"771",84.6489,44.9686,32.4746,95.1157,"771",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"772",26.4135,33.3806,38.9596,326.142,"772",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"773",24.8902,43.619,38.0973,118.812,"773",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"774",34.094,58.7153,36.9095,77.3532,"774",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"775",36.1259,69.635,38.0468,117.216,"775",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"776",77.6237,14.055,40.7074,421.646,"776",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"777",80.5366,19.2301,38.8888,189.036,"777",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"778",82.7547,36.0605,37.4031,183.042,"778",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"779",45.7248,71.004,37.1248,117.186,"779",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"780",48.6406,47.7203,38.1145,303.072,"780",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"781",51.8952,59.0647,37.1484,136.189,"781",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"782",70.0397,57.6975,37.7308,81.6684,"782",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"783",45.244,14.859,36.3287,37.2564,"783",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"784",54.1559,27.7089,38.5961,133.01,"784",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"785",87.6875,35.4486,36.5915,55.5697,"785",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"786",72.7099,49.0982,38.0174,135.571,"786",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"787",47.0896,62.7408,38.3793,128.174,"787",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"788",69.7133,74.3844,38.1657,91.6907,"788",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"789",68.2205,64.932,37.6581,92.0717,"789",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"790",16.6534,40.6775,39.6486,225.179,"790",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"791",18.6177,36.6656,38.546,194.524,"791",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"792",30.2319,55.8824,37.0006,54.5361,"792",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"793",39.4973,72.4532,38.2456,83.3281,"793",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"794",54.6474,42.8995,39.6262,247.974,"794",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"795",60.238,31.2875,38.5447,84.1881,"795",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"796",73.7631,66.3702,37.3808,92.0415,"796",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"797",76.3014,60.6193,37.277,125.394,"797",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"798",77.6592,56.8676,37.6705,78.911,"798",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"799",98.8035,29.435,37.316,175.098,"799",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"800",11.3724,44.9647,40.3425,372.975,"800",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"801",17.8276,47.0739,38.8542,214.256,"801",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"802",40.1683,40.127,34.7873,250.841,"802",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"803",43.2992,43.5438,38.2574,144.673,"803",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"805",71.1096,26.0187,39.317,318.952,"805",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"806",76.204,33.0113,36.8038,131.535,"806",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"808",46.037,26.1408,39.1013,335.843,"808",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"809",64.6427,28.5661,37.7366,88.6052,"809",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"811",93.4194,22.8482,37.5696,207.968,"811",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"812",48.009,33.6931,41.0426,234.99,"812",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"813",51.0633,76.8761,38.4337,69.8355,"813",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"814",54.1341,52.7336,40.1784,289.455,"814",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"815",74.8551,19.3904,33.7293,421.223,"815",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"816",78.2885,51.1033,37.2861,97.047,"816",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"817",55.0565,31.7062,40.6585,220.106,"817",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"818",64.8071,32.7861,32.552,480.705,"818",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"819",91.8176,29.3922,35.4062,280.323,"819",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"820",20.7847,30.6667,40.9091,314.678,"820",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"821",41.9188,74.207,37.9377,34.9178,"821",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"822",61.9452,16.6774,40.6391,281.681,"822",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"824",76.5476,28.2201,38.9033,157.381,"824",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"825",86.5303,40.0047,37.868,44.0876,"825",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"826",80.8175,47.443,37.9696,66.9461,"826",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"827",32.6996,66.324,37.3142,15.8048,"827",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"828",47.5218,76.4824,34.7539,83.7656,"828",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"829",78.5007,66.8392,37.987,79.3071,"829",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"830",42.0543,67.4705,39.4175,195.833,"830",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"831",64.873,56.999,38.5934,131.64,"831",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"832",30.133,61.4476,35.2389,48.0143,"832",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"833",36.8293,52.1265,38.8562,77.5418,"833",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"834",40.6064,13.0466,39.0922,174.755,"834",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"835",30.9505,58.7828,38.9203,58.5119,"835",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"836",38.7175,21.6067,37.2647,22.5681,"836",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"837",51.3479,16.9355,39.6554,231.399,"837",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"838",47.3413,18.6642,36.0463,119.694,"838",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"840",83.4203,16.3377,42.4568,264.707,"840",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"841",18.2591,54.6187,39.5006,250.229,"841",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"842",30.1049,50.8267,38.6068,50.3416,"842",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"843",33.9441,16.8481,39.8215,317.157,"843",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"844",55.6604,71.9068,38.9725,111.237,"844",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"845",70.75,12.3564,39.1086,193.192,"845",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"846",34.8335,48.8927,38.575,72.3892,"846",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"847",67.9418,16.5618,40.9239,209.469,"847",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"848",97.4151,36.0419,39.2135,163.771,"848",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"849",97.1098,40.3029,37.9991,66.5048,"849",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"850",57.2614,64.4634,40.229,243.146,"850",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"851",74.3124,19.2686,40.7221,345.296,"851",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"852",83.4551,55.8842,38.1317,32.7488,"852",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"853",92.1539,38.5488,38.6,52.9896,"853",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"854",37.1005,59.8536,39.752,80.8951,"854",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"855",77.5238,52.6697,39.5016,93.3579,"855",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"856",86.9786,17.4423,38.1957,91.2758,"856",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"857",41.7972,57.2588,40.1581,141.508,"857",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"858",48.3995,75.2931,40.4053,102.377,"858",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"859",55.9192,77.5364,39.4261,71.035,"859",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"860",76.3319,45.0328,40.5843,157.241,"860",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"861",80.687,62.4433,39.1223,68.3908,"861",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"862",42.1806,50.6105,40.156,172.925,"862",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"863",56.2368,13.9202,42.6822,347.488,"863",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"864",63.7876,33.0866,40.1037,95.7871,"864",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"866",70.6583,67.8593,40.3469,104.301,"866",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"867",73.3268,62.1199,40.4285,197.481,"867",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"868",74.1562,71.444,40.2652,118.37,"868",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"869",10.6924,38.5043,40.75,155.057,"869",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"870",21.2012,23.4116,35.5409,417.455,"870",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"871",36.6253,56.3288,40.3404,104.244,"871",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"873",45.6178,17.2751,43.5636,377.087,"873",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"874",50.7749,64.944,40.4782,147.057,"874",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"875",23.9,39.7826,42.1301,201.514,"875",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"876",59.5608,38.8985,39.585,113.244,"876",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"877",63.867,70.01,40.3397,185.796,"877",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
